Uniform	Exponential	Cauchy
1.37499	0.102856	-0.185072
2.72873	1.59599	0.825623
5.67677	0.0959833	1.90522
3.565	2.42573	0.235729
4.68765	0.416635	4.25788
4.35705	0.554304	-5.55052
1.64541	0.318729	-1.50673
2.08339	0.468539	-135.194
5.413	1.40539	-11.8151
3.87588	1.20793	0.164401
1.29307	0.106689	-0.343797
3.00003	1.88367	-1.88662
2.06809	3.73838	-6.68911
5.21308	0.100006	-0.214976
3.85758	0.498502	0.51743
1.43264	0.849483	-0.312188
3.5677	0.977371	0.864575
1.31814	0.585386	-13.8009
3.96587	0.169193	-1.08254
1.2523	1.06064	-3.76017
5.99679	0.329595	-1.2467
3.47837	0.263383	14.6645
5.92903	0.410571	-5.18386
2.21765	0.0868539	0.121303
3.40457	0.237498	1.33676
3.43992	3.41223	-12.0891
4.69792	0.397972	-0.727722
2.13471	0.564892	1.12798
3.9	0.1344	1.0307
2.42696	1.43151	14.892
4.06918	0.289065	0.513804
1.51077	0.208639	8.63199
2.24085	1.00565	1.61205
5.18764	3.06239	-6.01145
4.14025	2.084	-2.58264
4.52827	0.561637	-0.618347
3.23088	4.26786	0.650323
1.68339	2.16528	-8.3906
2.74202	0.290351	-2.13891
2.86944	0.464804	9.54079
2.05257	2.76036	-0.737226
1.04072	0.156494	-2.52571
2.68605	1.28962	-1.00089
2.76865	3.06025	0.402535
4.42436	4.31842	-0.789658
1.30531	1.17233	-0.0625858
3.23734	0.0721121	0.0454739
1.54693	0.510533	-12.8542
5.72366	0.458152	1.12032
3.62535	0.468304	0.492694
4.88287	0.704624	0.334782
2.27315	0.991553	7.91739
4.28176	1.76717	-0.911137
2.33623	0.33162	-1.79228
2.86092	1.47413	-0.00670534
4.67596	0.17709	47.3195
3.53747	0.0120084	-0.486476
4.45771	3.04168	3.71324
3.22784	0.31531	-1.67914
1.16925	0.147438	-2.05374
5.01849	1.2933	-1.16182
2.12689	0.673398	0.111944
3.68077	0.50845	3.15324
4.11514	0.154056	0.523821
1.86789	0.288673	-0.34834
3.09801	1.11915	-7.28503
2.67096	2.34177	0.987096
3.0906	0.662993	-2.35324
4.29634	0.712039	0.0580412
3.61158	1.09428	-0.000633381
4.30751	2.76959	0.289595
3.89655	0.721827	0.793372
5.64626	0.019876	1.4578
5.47916	0.831435	6.2354
2.47329	0.0406736	0.0707911
2.89798	1.17205	0.0844136
3.21198	0.826863	-0.491817
3.30256	2.3438	0.756774
1.79049	0.801274	-0.0342462
5.64816	1.5779	1.36368
2.36198	1.54663	0.135696
1.34399	1.31203	-11.6143
1.45193	0.0311081	-1.98965
5.86182	0.407485	-0.0508685
2.42627	0.122316	-8.69476
3.0289	0.140453	0.160548
3.37731	0.662462	-1.24037
3.98773	1.36404	-0.587512
3.0987	0.795315	0.995978
4.58202	0.167066	0.549762
1.09083	0.220101	2.15782
1.81024	1.88223	-0.188951
1.39463	1.70008	0.67729
5.39768	2.36566	-3.27225
4.61284	0.545677	-1.12737
4.69567	1.4928	-0.0145225
5.41501	3.13826	1.47494
3.80211	0.147462	1.02006
3.50633	0.232318	0.075453
3.90011	0.963027	-0.344483
1.99605	0.325025	-0.455569
2.59379	0.806143	0.310875
1.04482	0.559415	-1.61553
1.47212	0.62764	0.911411
3.74712	3.14134	-0.706028
3.70934	0.259232	2.01879
2.82836	3.46156	-4.63467
2.01114	0.0500093	-1.59129
5.75936	0.65196	0.372745
2.46094	0.300311	-1.21641
5.65686	2.22788	-6.34246
2.26915	0.0382031	-0.342
5.44317	6.05577	8.10263
5.77472	2.42939	-0.880243
4.19335	2.75344	1.08938
3.29184	0.73898	-1.38308
3.3477	1.0611	0.848423
4.82018	0.160899	1.36854
3.06545	0.0346308	-1.36376
3.56211	0.87467	-1.03232
4.53274	0.0121839	-0.451237
4.2936	0.13325	3.23233
4.2419	0.146194	6.00396
2.10315	2.37294	2.99885
5.98794	0.342928	0.471854
4.68322	0.0198757	-0.692187
4.4961	1.53076	1.2719
5.48454	1.20418	0.601068
5.89159	2.72449	0.741236
1.22347	1.3241	-1.20552
5.77401	0.889945	-0.314369
3.50982	1.17595	13.2962
1.11949	0.665886	-0.570193
2.40673	0.528031	1.85855
4.59492	1.79169	-0.901113
2.49922	1.5073	-0.639765
4.58128	0.745437	-1.47764
5.17455	0.701783	6.00561
2.03722	0.128467	-0.134532
3.56156	0.147961	-2.14756
3.68729	1.82917	2.05396
3.90984	3.18071	0.391501
2.23538	1.33867	1.23875
3.21354	1.04557	2.24169
3.8244	1.2748	11.4134
1.59619	1.56216	0.765969
3.00743	1.46028	-18.8048
5.88484	2.46258	0.925804
5.21682	0.642106	0.362533
1.84074	1.02139	-0.0962927
2.64593	2.10242	2.83879
4.07009	0.776818	0.131994
5.32067	0.904209	-0.804843
2.55976	0.228871	1.37065
1.96964	0.220562	-0.941856
2.5737	0.939995	-0.686512
5.08426	1.05231	0.234807
1.02957	0.482591	3.86288
2.41273	0.00301093	3.91511
4.95453	0.463682	0.789218
2.41577	0.451845	-0.354143
5.58337	1.85746	1.73526
5.71556	1.02234	-0.00411886
3.0215	0.230324	-0.0285419
2.23281	1.22323	-10.5939
3.70318	1.61139	1.30801
2.20287	2.33098	0.0904915
5.26006	0.296599	0.672807
5.00361	0.864869	-0.044955
1.67657	0.354352	2.00221
5.74735	2.37982	1.86884
2.17785	0.198281	-0.736555
5.9866	1.46083	-1.04848
1.76399	0.398201	0.837557
4.40677	0.748206	-0.00693149
1.63406	1.74818	0.0480508
4.9748	2.29232	-4.19741
3.2026	0.972073	2.58866
1.01145	0.0628871	0.756822
4.74415	0.206711	-3.59145
1.57658	2.2241	9.90211
4.9482	2.49578	0.970506
4.31456	0.876004	0.431189
3.50521	0.558164	-1.67959
2.51791	0.52982	0.503285
2.26371	1.24265	0.64714
4.88366	0.232224	5.28901
4.03769	0.65905	3.93917
4.51799	1.71156	-1.9901
4.88052	0.922161	-0.285715
3.91993	0.349124	1.22452
4.54973	0.989602	-2.53533
1.63694	0.867598	-0.223667
5.10951	0.13302	0.562643
5.38671	1.49371	-0.16131
3.65898	0.215917	-0.77357
3.06704	1.01388	-0.849767
5.93054	1.41872	0.119421
1.98549	0.829946	0.0423073
2.50397	0.744852	0.604474
2.86736	0.483142	2.13707
2.5511	0.287718	0.372692
2.94334	0.563445	-0.148933
1.68844	0.398638	-0.506778
4.63493	0.0635316	5.56931
4.3526	1.05445	2.33323
2.60781	0.420317	0.260412
1.16559	0.423887	-8.70895
2.35498	0.163943	-2.12685
5.5335	3.24556	17.7561
4.35317	0.727094	-0.753048
5.91806	0.0171964	-50.9751
5.24983	0.000535974	3.02624
2.45434	0.00845116	-0.0567469
2.18582	0.57279	0.385907
2.04896	0.786852	-0.834352
4.20588	0.000608552	0.315775
3.8762	0.496344	14.8305
5.12849	0.913585	0.434428
4.59037	2.17387	-1.09882
5.93335	0.492228	0.159048
4.49044	1.33029	0.868094
1.42494	0.472001	0.727374
3.97082	0.210856	1.16247
2.32219	0.848666	9.68857
4.73689	0.365539	1.03213
4.8342	0.352137	-1.71054
5.27136	1.15074	-4.05251
1.19545	0.0830217	-0.635063
5.61671	1.15262	-5.34109
4.8005	0.433041	-1.05667
1.84026	1.54782	2.95356
3.80794	0.0415214	0.858041
5.58547	1.15719	-0.60957
1.64915	0.154146	0.803584
4.82582	0.360267	0.583934
2.75258	1.63046	-0.091957
4.56579	0.473183	1.70411
4.75724	0.537812	0.422772
1.11276	2.29599	4.57714
3.46054	0.0605656	0.198878
4.39573	0.883651	0.935903
3.001	1.20255	-1.15199
5.99276	0.235995	0.318249
1.03619	2.00767	-2.4131
4.71955	4.90103	0.300862
1.83778	0.585392	-0.36593
1.74091	2.39855	-0.801146
2.85781	0.546089	1.1939
2.36921	0.134144	-0.709169
3.82406	0.896217	1.2606
5.77559	2.70216	0.733701
3.08477	0.420301	-6.68589
1.9542	0.841881	-3.47134
4.91167	0.537707	-0.720041
5.01512	0.0947851	-2.75201
3.10687	1.66683	4.53508
1.80085	0.683253	-0.377551
2.74913	0.649221	16.5346
2.76576	1.2953	-1.69755
2.99986	0.114753	-0.106118
1.02308	0.474708	-0.327569
2.71736	1.3391	1.36333
3.43559	1.51255	-0.0320115
2.44073	7.31805	-0.307842
3.67842	0.400056	-0.0841364
4.35683	0.330429	-12.428
4.61056	1.83552	0.223174
5.29734	2.83291	0.765855
5.3181	1.25779	-0.878262
4.03309	0.311576	-0.66357
2.69238	2.12597	-1.39541
3.52963	0.343854	0.856895
1.27756	0.566343	1.31223
2.51061	0.300094	-2.23266
3.11504	2.1956	-17.9833
2.19793	0.570847	0.856144
2.61442	3.70522	1.14837
3.95871	1.34591	1.21309
5.95348	0.205562	20.2821
5.61859	2.58174	-0.245229
2.3719	2.26407	1.26642
5.73278	1.00834	-2.20356
2.93465	1.30788	-0.649982
3.17631	0.272646	0.947626
1.85432	1.51392	2.92681
3.01892	0.139534	-0.344872
3.97131	0.0632844	-4.41464
3.40922	0.544977	-10.9343
3.72233	4.13811	-0.858406
5.59691	1.1105	-2.1719
5.46979	0.00213404	-0.267137
3.9261	0.623528	-1.84904
3.16476	0.222119	0.644289
4.08954	0.449398	5.40696
5.01614	2.56067	-0.581344
2.97299	1.0433	-0.416942
2.24222	1.48733	14.7319
3.18191	0.0804354	-2.20135
2.41492	3.87868	45.698
2.29849	1.68744	0.44936
5.12926	0.964524	1.69391
4.50171	0.715585	0.11734
1.33049	0.952687	-0.77526
4.9146	0.83313	1.28532
2.65508	0.748287	0.0169861
1.76816	1.12562	3.41217
3.44455	1.40836	-0.554461
5.73495	0.171207	1.48041
4.84853	1.17907	0.159541
2.09513	0.495275	-0.261045
3.67145	0.369731	0.588402
1.49865	0.250767	-188.789
1.56881	0.0081448	0.326302
1.15314	0.136498	-0.942462
4.73477	2.79207	-2.61365
3.2401	1.85716	0.0506156
2.52536	3.9179	0.760217
4.47007	0.0305409	0.36296
2.56883	1.97327	1.5993
2.50902	1.12707	0.235197
2.68529	0.847596	1.09619
5.2238	0.580603	0.805841
4.42378	4.85337	1.07389
5.02853	0.165001	0.00847054
3.19795	0.454448	8.28456
5.22843	0.168962	0.769438
4.17445	1.09746	1.45646
4.22972	5.54397	0.226202
2.34684	1.21868	8.28726
4.74527	1.33237	-1.53966
2.70624	0.161987	0.195096
4.6298	1.08397	0.968096
3.82213	0.148354	1.17945
4.59824	0.348669	1.48244
5.01407	0.0325572	-0.489493
2.11771	0.586658	1.38154
3.79064	2.83676	-1.01067
1.71013	0.748573	0.639147
3.03586	0.556288	0.207331
1.44879	0.376696	-1.93356
4.16646	1.37369	0.688836
4.50155	0.895395	0.752761
3.5761	1.61493	-0.83635
5.48199	0.40138	-0.204897
2.34008	0.846521	0.710619
5.03989	0.529061	-0.667115
1.87728	1.07831	0.221333
1.55391	0.277437	-1.59523
4.93539	1.03131	-0.631886
4.85446	1.68796	1.42022
2.48198	0.791983	-0.949462
1.79032	1.89348	-2.44601
2.30632	0.490599	7.3449
4.93993	1.26653	3.19451
2.60261	1.27549	-0.163546
5.80354	0.294367	-1.01487
1.1745	0.477346	3.42428
3.67879	0.45972	-8.28982
2.98088	0.0305279	-3.30617
4.09375	0.586173	1.15328
4.60638	2.16606	-1.26138
4.78158	0.2145	-0.508961
4.46995	0.0967688	-6.12784
2.32158	0.070928	-1.75655
3.33783	0.184377	-1.06701
3.45876	0.50249	3.70101
3.69752	1.57867	0.947366
2.4909	3.35984	-2.55796
2.02365	1.36848	-2.08889
5.0196	0.332082	0.544447
5.15017	1.80166	1.28612
4.79576	0.0606709	0.985951
2.41093	0.653712	4.03404
5.09162	0.313075	-0.638105
2.93408	1.53826	0.211092
4.54813	0.0103452	2.85976
1.64405	0.27083	1.08999
3.35076	0.0367309	2.3961
4.9855	0.998893	2.26049
4.09776	0.502244	1.34274
4.18475	2.47266	4.15955
3.76018	2.48496	-1.30459
3.38864	1.18758	-0.88934
5.14827	0.478052	6.19329
1.29644	0.259979	1.4557
4.07896	3.93073	0.555692
3.06726	0.071319	2.69141
3.31221	3.05594	-1.41983
1.16373	0.901399	-0.559519
3.09577	0.680468	-0.335057
4.89987	0.415733	8.12851
3.35973	0.996671	-6.4956
3.8077	2.33142	-0.415046
2.47436	1.02393	-1.89687
4.31229	0.90683	-0.948289
5.41183	0.497088	-0.124555
3.66802	0.858412	-7.3414
5.10392	3.2613	1.48159
4.76376	1.921	1.21549
2.59961	0.120353	-1.73335
4.55339	3.50118	-0.93351
1.79921	0.960893	2.21275
2.99668	1.21364	0.0130059
3.52901	0.189253	-0.541503
4.45319	0.642958	79.0177
3.49099	0.0802042	-1.20079
1.29094	1.18734	-0.732373
5.6083	1.52933	-2.02908
4.14189	0.220642	-0.37484
1.61982	0.36213	4.46557
1.67234	1.40442	-2.64298
1.04956	0.179177	-1.1137
3.62196	0.366422	-0.532727
2.2586	0.209725	-0.524705
4.58383	0.826328	1.22597
2.55997	0.48987	-0.657197
4.11511	0.510355	-1.45378
1.03426	0.599506	1.1647
5.04605	1.07362	-1.87647
2.592	1.41562	-4.64819
2.74131	2.33268	0.181987
4.72348	0.0915478	-0.27165
4.01078	0.174651	-2.67263
4.00234	0.477363	-0.832651
4.28114	1.09123	1.71626
4.51754	1.78201	-0.409478
1.24274	0.0570142	-0.945266
2.33643	0.147041	-2.03508
3.90445	1.22565	-2.74929
5.47414	2.35453	1.39428
4.54002	0.637239	1.88113
5.25069	0.12906	-0.00243254
5.71416	0.860984	-0.741961
1.22066	0.289584	1.00028
2.90369	0.09051	-5.67622
3.12983	0.741721	2.61091
5.99054	1.17121	-3.23963
4.19164	1.58954	-1.71579
3.96937	1.13279	-0.093801
5.3555	0.780821	0.00542001
3.56452	0.576474	-0.264974
5.75728	0.0806096	32.5048
2.7875	2.69267	-0.264897
3.31987	1.60303	2.38674
1.57677	0.310636	-0.438793
5.7403	1.38593	0.769502
5.14778	0.219864	0.273145
1.81938	0.729945	0.27439
3.61642	0.0649085	3.6723
4.77168	0.395631	-0.829967
2.94558	0.363726	-1.7916
3.35745	3.08076	1.50498
3.84549	0.846716	0.236731
5.47513	0.677154	0.0944138
1.53347	0.542294	-8.16195
1.85839	1.26072	0.973657
1.01356	1.06861	-0.635482
3.90361	0.165495	0.379487
3.1361	1.87595	-4.24475
5.85843	0.35374	2.5242
3.4056	0.322495	-0.100466
2.31643	2.75991	9.72388
5.86838	1.10667	0.597039
2.18435	0.942537	-1.44293
3.74253	0.582836	0.657367
4.15065	0.373028	0.678719
2.91936	4.58253	-0.991522
1.02788	0.281306	4.63894
5.21107	0.265832	0.228141
4.80781	0.133448	0.910465
5.37212	1.18789	0.140544
2.02882	1.35152	-0.705329
2.32165	0.284829	0.216313
5.07596	2.04047	-0.554347
2.84444	0.269421	2.24566
4.12565	2.11753	0.160197
5.7105	1.03487	-1.71235
2.10264	3.41456	-1.5659
2.66881	0.681325	3.45004
3.43631	0.138436	-1.9959
5.68742	0.101994	0.745158
4.81888	0.0270555	-0.812869
3.29131	0.0445135	-0.180072
2.99004	0.300022	-0.457466
5.00033	0.215484	-2.57643
2.61472	0.60315	0.44556
4.6586	1.30898	-0.382866
3.72314	4.19954	1.32129
1.50349	3.28313	-1.0929
3.43835	0.641071	-0.0564674
4.87429	0.751146	0.867854
1.53633	1.07854	-0.436935
3.08058	1.03937	1.60114
2.92269	0.296293	1.85378
1.73091	0.145091	10.9943
2.43015	0.840455	0.174971
2.03679	0.4076	-1.46225
1.75361	0.244352	-0.450664
1.84218	0.0497541	-2.67564
4.61052	0.9621	-28.4443
3.3256	1.42204	-19.7557
3.43347	2.09045	1.89024
2.08959	0.380243	0.825146
4.09164	0.194998	-66.8946
4.35306	4.91543	-1.41809
2.54428	0.228894	-0.272971
4.62703	0.489846	-0.237465
5.60317	1.29628	0.552521
4.98345	0.0281206	1.34838
5.28892	0.908307	-1.1316
5.52083	0.212787	1.4098
3.6995	1.6455	-1.8281
5.87868	0.620176	-2.12255
4.73117	0.623493	-1.91334
4.5979	1.27972	0.40382
5.81701	1.15052	1.67369
4.90629	1.55946	0.032759
5.04034	1.016	0.906624
2.68253	2.44062	2.11264
3.86059	0.0419703	0.197325
3.35845	0.0347562	0.580243
3.98205	1.46561	-0.256276
3.16779	1.94332	0.769898
3.7315	0.0614887	6.63981
1.7902	0.662475	0.905492
4.71963	2.19189	-0.466678
4.92955	0.839029	-0.726102
1.32712	0.174165	-1.89205
4.90863	2.52833	7.25223
5.07075	0.0933202	-12.342
3.68108	0.33627	1.22433
3.02125	1.10105	3.13745
3.96677	0.698576	0.599624
5.10139	0.838321	1.42991
5.81214	0.234807	-1.23915
5.82403	0.434409	1.3945
1.22205	0.151903	-0.6538
2.26577	0.284794	-0.595998
2.9758	0.821889	0.791336
5.45988	0.307781	-0.0601994
4.2396	3.41695	1.18589
4.17903	0.0701697	2.01496
3.69558	1.71469	-0.938528
5.90369	0.250659	-2.76995
3.02705	0.0760864	0.217751
4.03399	0.418241	-2.95135
5.16918	0.181242	0.0232607
3.67933	0.941125	-2.05525
2.39788	0.0275013	-0.443101
1.16895	0.0536275	0.407279
5.44698	1.21366	0.567431
4.92784	0.769327	1.24865
